游戏名,类型,开发商,发行商,价格,平台,性质,是否支持中文,历史在线峰值
Gauntlet of IRE,"休闲,动作,独立,困难,等角,横向滚屏",KillerPokeGames,KillerPokeGames,免费,PC,单人,否,10
Evolution,休闲,D1ONE,D1ONE,18,PC,单人,否,10
CCCP CALLS!,"休闲,独立,三消,裸露,解谜,Hentai,可爱,单人,街机,动漫,日系角色扮演,女性主角,RPG制作大师,冒险",CUTE ANIME GIRLS,Tranquility games,6,PC,单人,否,10
Endersite,"动作,休闲,免费,独立,大型多人在线",Lilkkgoog,Lilkkgoog,免费,PC,大型多人在线,否,10
Mars Odyssey,"模拟,虚拟现实,火星,独立,太空",Steel Wool Studios,Steel Wool Studios,31,PC,单人,否,10
The Journey Back,"冒险,独立,休闲,第一人称视角,指向 &amp; 点击",Erwin Wolf,MarWin Studios,11,PC,单人,否,10
Giant Cop: Justice Above All,"独立,休闲,模拟,虚拟现实",Other Ocean Interactive,Other Ocean Group,78,PC,单人,否,10
Slab,"独立,休闲,动作,街机,二维,怀旧,彩色,短片,单人,极简主义,困难,阖家,快节奏,欲罢不能,小游戏,好评原声音轨,欢乐,可爱,放松,唯美",Smash The Code,Smash The Code,26,PC,单人,否,10
Touhou: Dreaming Butterfly | 东方蝶梦志,"动作,独立,休闲,信仰,弹幕射击,清版射击",弦语蝶梦,弦语蝶梦,36,PC,单人,是,10
Hieroglyphika,"传统类 Rogue,类Rogue,回合制,独立,二维,困难,单人,奇幻,纵轴,策略,冒险,哥特,角色扮演,重玩价值,黑暗奇幻,永久死亡,轻度 Rogue,电脑角色扮演,迷宫探索,回合制战斗",M. Hanka,Liu Lidan,36,PC,单人,是,10
Flowers in Dark,"免费,独立,角色扮演,休闲,抢先体验,策略,模拟,冒险,动漫,解谜,恐怖",晨风工坊/DAWNWING SHOP,0Cube,免费开玩,PC,单人,是,10
The Joylancer: Legendary Motor Knight,"动作,独立,抢先体验,像素图形,怀旧,女性主角,平台游戏",alpha six productions,Digerati,36,PC,单人,否,10
Lucky Of Love,"色情内容,裸露,休闲,独立,模拟,动漫",Tintin Game,Tintin Game,6,PC,单人,是,10
Artillery Cats,"免费,休闲",Christopher Wagner,Christopher Wagner,免费开玩,PC,其他,否,10
Robin's Island Adventure,"休闲,三消,隐藏物体",Shaman Games Studio,"1C Entertainment,Shaman Games Studio",21,PC,单人,否,10
Aqua Moto Racing Utopia,"体育,竞速,动作,独立,模拟,街机,多人,单人,4人本地,氛围",Zordix AB,Zordix AB,43,PC,多人,否,10
つんつんVR / TSUN-TSUN VR,"休闲,模拟,抢先体验,虚拟现实",IVR,IVR,免费,PC,单人,否,10
Magic Combat VR,"动作,免费,独立,虚拟现实",ProntiatVR,ProntiatVR,免费,PC,其他,否,10
Alcatraz: VR Escape Room,"冒险,独立,模拟,角色扮演,虚拟现实",OriginsVR,OriginsVR,21,PC,单人,否,10
Cubrick,"策略,独立,休闲,平台解谜",热泉 RedSpring,热泉 RedSpring,11,PC,单人,否,10
kirakira stars idol project AI,"冒险,休闲,独立,裸露,视觉小说,动漫,色情内容",Sushi_soft,Sushi_soft ,43,PC,单人,是,10
Magic Realm: Online,"动作,独立,虚拟现实","Software Wolf,ITC Studio",Software Wolf,43,PC,单人,否,10
Hoggy 2,"冒险,独立,动作",Raptisoft,Raptisoft,21,PC,单人,否,10
Starlight,"休闲,独立,Hentai,色情内容,动漫,裸露",Bambuseae Games,Bambuseae Games,6,PC,单人,是,10
Exile to Death,"动作,独立,大型多人在线,抢先体验,角色扮演,生存,冒险,制作,血腥,裸露",Aleksei Milchakov,Manifestors Games Studio,68,PC,大型多人在线,否,10
Mars Odyssey,"模拟,虚拟现实,火星,独立,太空",Steel Wool Studios,Steel Wool Studios,31,PC,单人,否,10
DEFENDERS OF THE FALLEN ISLAND,"动作,抢先体验,策略,独立,塔防",Open World Interactive,Open World Interactive,37,PC,单人,是,10
Quixer,"实用工具,独立,软件",Senerio,Senerio,15,PC,其他,否,10
つんつんVR / TSUN-TSUN VR,"休闲,模拟,抢先体验,虚拟现实",IVR,IVR,免费,PC,单人,否,10
Wish Project,"动作,独立,弹幕射击,清版射击,本地合作,射击,二维,困难,街机,单人,控制器,动漫",Andrew Willman,Andrew Willman,11,PC,本地合作,否,10
Touhou: Dreaming Butterfly | 东方蝶梦志,"动作,独立,休闲,信仰,弹幕射击,清版射击",弦语蝶梦,弦语蝶梦,36,PC,单人,是,10
Starlight,"休闲,独立,Hentai,色情内容,动漫,裸露",Bambuseae Games,Bambuseae Games,6,PC,单人,是,10
Cubrick,"策略,独立,休闲,平台解谜",热泉 RedSpring,热泉 RedSpring,11,PC,单人,否,10
Slab,"独立,休闲,动作,街机,二维,怀旧,彩色,短片,单人,极简主义,困难,阖家,快节奏,欲罢不能,小游戏,好评原声音轨,欢乐,可爱,放松,唯美",Smash The Code,Smash The Code,26,PC,单人,否,10
Aqua Moto Racing Utopia,"体育,竞速,动作,独立,模拟,街机,多人,单人,4人本地,氛围",Zordix AB,Zordix AB,43,PC,多人,否,10
</reality>,"独立,哲理,视觉小说,冒险,女性主角,选择取向,动漫,单人,科幻,剧情丰富,互动小说,多结局,奇幻,非线性,控制器,少女游戏",Fancy Fish Games,Fancy Fish Games,40,PC,单人,否,10
Battle Summoners VR Basic,"免费,策略,动作,独立,模拟,虚拟现实",VoleR Creative,VoleR Creative,免费开玩,PC,单人,否,10
Sound Shift,"休闲,动作,独立,音乐",Matthew Brown,Matthew Brown,免费,PC,单人,否,10
Planetary Dustoff,"动作类 Rogue,独立,动作,轻度 Rogue,垂直卷轴射击,双摇杆射击,像素图形,弹幕射击,困难,射击,迷宫探索,寻宝,清版射击,动作冒险,抢先体验,二维",Rymdfall AB,Rymdfall AB,50,PC,单人,否,10
Operator Overload,"休闲,独立,解谜",Benn Powell,Benn Powell,37,PC,单人,否,10
Lydia,"冒险,独立,女性主角,指向 &amp; 点击,剧情丰富,心理,氛围,好评原声音轨,恐怖,心理恐怖,视觉小说,生存恐怖,二维,短片",Platonic Partnership Ltd,"Platonic Partnership Ltd,Nakana.io",18,PC,单人,是,10
Handy Dice,"实用工具,抢先体验",Nuclear,Nuclear,15,PC,其他,否,10
Swaps and Traps,"动作,独立,平台游戏,二维,单人,平台解谜,困难,欢乐,解谜,怀旧,喜剧,好评原声音轨,动作冒险,控制器,氛围",TeamTrap,TeamTrap,35,PC,单人,是,10
Big Thinkers 1st Grade,"休闲,教育,阖家",Humongous Entertainment,"Humongous Entertainment,Nightdive Studios",28,PC,单人,否,10
2084,"独立,动作,抢先体验,暴力,赛博朋克,第一人称射击",Feardemic,Feardemic,37,PC,单人,否,10
Robo Miner,"独立,休闲",reiti.net,reiti.net,15,PC,单人,否,10
The Beard in the Mirror,"冒险,独立,怀旧,欢乐,指向 &amp; 点击","Oh, a Rock! Studios","Oh, a Rock! Studios",35,PC,单人,否,10
The Doorbreaker,"动作,冒险,角色扮演,独立,休闲,RPG制作大师",Meepower,Meepower,6,PC,单人,否,10
GODS Remastered,"动作,平台游戏,怀旧,二维,经典",Robot Riot UG (haftungsbeschränkt),Robot Riot UG (haftungsbeschränkt),37,PC,单人,否,10
Fractasia VR,"设计与插画,虚拟现实",Start VR,Start VR,,PC,其他,否,10
uFactory,"模拟,策略,独立,抢先体验,自动化,逻辑,建造,解谜,单人,即时含暂停,管理,等角,资源管理,好评原声音轨,即时",Lucid Silence Games,Lucid Silence Games,37,PC,单人,否,10
5 Star Rio Resort,"休闲,三消,卡牌游戏,纸牌,女性主角,建造,策略",familyplay,familyplay,35,PC,单人,否,10
Axan Ships - Low Poly,免费,Adam Stępiński,Adam Stępiński,免费,PC,单人,否,10
SEAL Team 12,"动作,独立,冒险",Social Loner Studios,Social Loner Studios,11,PC,单人,否,10
Lil Big Invasion,"动作,独立,冒险,解谜,氛围,可爱,仅鼠标,触控,二维",Andreas Britten,Andreas Britten,11,PC,单人,否,10
Tender Loving Care,"冒险,裸露,色情内容,全动态影像,休闲",Aftermath Media,Nightdive Studios,25,PC,单人,否,10
Rule with an Iron Fish,"休闲,冒险,角色扮演,独立,模拟,体育,钓鱼",Kestrel Games,Kestrel Games,36,PC,单人,否,10
Bad School Boy,"动作,独立,休闲",SYLPH,SYLPH,15,PC,单人,否,10
Hell Dimension VR,"动作,血腥,暴力,虚拟现实",Third Door Studio,Subdream Studios,36,PC,单人,否,10
Next Hero,"动作,冒险,独立,角色扮演,休闲,像素图形,轻度 Rogue",LINE Games Corporation,LINE Games Corporation,37,PC,单人,否,10
5 Star Rio Resort,"休闲,三消,卡牌游戏,纸牌,女性主角,建造,策略",familyplay,familyplay,35,PC,单人,否,10
SEAL Team 12,"动作,独立,冒险",Social Loner Studios,Social Loner Studios,11,PC,单人,否,10
Aqua Moto Racing Utopia,"体育,竞速,动作,独立,模拟,街机,多人,单人,4人本地,氛围",Zordix AB,Zordix AB,43,PC,多人,否,10
Planetary Dustoff,"动作类 Rogue,独立,动作,轻度 Rogue,垂直卷轴射击,双摇杆射击,像素图形,弹幕射击,困难,射击,迷宫探索,寻宝,清版射击,动作冒险,抢先体验,二维",Rymdfall AB,Rymdfall AB,50,PC,单人,否,10
Sound Shift,"休闲,动作,独立,音乐",Matthew Brown,Matthew Brown,免费,PC,单人,否,10
Tender Loving Care,"冒险,裸露,色情内容,全动态影像,休闲",Aftermath Media,Nightdive Studios,25,PC,单人,否,10
Rule with an Iron Fish,"休闲,冒险,角色扮演,独立,模拟,体育,钓鱼",Kestrel Games,Kestrel Games,36,PC,单人,否,10
Bad School Boy,"动作,独立,休闲",SYLPH,SYLPH,15,PC,单人,否,10
Lydia,"冒险,独立,女性主角,指向 &amp; 点击,剧情丰富,心理,氛围,好评原声音轨,恐怖,心理恐怖,视觉小说,生存恐怖,二维,短片",Platonic Partnership Ltd,"Platonic Partnership Ltd,Nakana.io",18,PC,单人,是,10
Hell Dimension VR,"动作,血腥,暴力,虚拟现实",Third Door Studio,Subdream Studios,36,PC,单人,否,10
2084,"独立,动作,抢先体验,暴力,赛博朋克,第一人称射击",Feardemic,Feardemic,37,PC,单人,否,10
Doodle WHAT?!,"休闲,独立,策略,抢先体验",Poor Ugly Dwarf,Poor Ugly Dwarf,36,PC,其他,否,10
Bonds,"色情内容,独立,休闲,模拟,视觉小说,爱情,可爱,动漫",DID Games,DID Games,19,PC,单人,否,10
Starlight,"休闲,独立,Hentai,色情内容,动漫,裸露",Bambuseae Games,Bambuseae Games,6,PC,单人,是,10
MineRalph,"独立,动作,冒险,平台游戏,二维,快节奏,像素图形,困难,单人,低容错,限时,控制器,怀旧,平台解谜,横向滚屏",Chop Chop Games,Chop Chop Games,50,PC,单人,是,10
Next Hero,"动作,冒险,独立,角色扮演,休闲,像素图形,轻度 Rogue",LINE Games Corporation,LINE Games Corporation,37,PC,单人,否,10
Lil Big Invasion,"动作,独立,冒险,解谜,氛围,可爱,仅鼠标,触控,二维",Andreas Britten,Andreas Britten,11,PC,单人,否,10
Red Number: Prologue,"动作,独立,第三人称射击",AntonyStiv,AntonyStiv,21,PC,单人,否,10
Axan Ships - Low Poly,免费,Adam Stępiński,Adam Stępiński,免费,PC,单人,否,10
Hoshizora no Memoria -Wish upon a Shooting Star-,"视觉小说,冒险,休闲,色情内容,裸露,动漫,剧情丰富,可爱,Kickstarter,众筹,单人",Favorite,Sekai Project,70,PC,单人,是,10
CleanVR,"免费,休闲,虚拟现实",LookPeople,Ahlman Game Studio,免费,PC,单人,否,10
VRGROUND : Crazy Farm,"独立,休闲,抢先体验,虚拟现实",Jamong Inc.,Jamong Inc.,37,PC,单人,是,10
uFactory,"模拟,策略,独立,抢先体验,自动化,逻辑,建造,解谜,单人,即时含暂停,管理,等角,资源管理,好评原声音轨,即时",Lucid Silence Games,Lucid Silence Games,37,PC,单人,否,10
mdiapp+ SE,设计与插画,nattou.org,PGN Inc,390,PC,其他,否,10
The Waters Above: Prelude,"休闲,视觉小说,动漫,可爱,女性主角,LGBTQ+,单人,免费",Studio Élan,Sekai Project,免费,PC,单人,否,10
Drawngeon: Dungeons of Ink and Paper,"角色扮演,冒险,独立,网格导向动作,第一人称视角,程序生成,氛围,探索,地底,迷宫探索,游戏制作,单人,手绘,不可思议迷宫,奇幻,控制器,轻度 Rogue,像素图形,怀旧",DarkDes Labs,DarkDes Labs,22,PC,单人,否,10
Expedia Cenote Experience,"冒险,免费,休闲,虚拟现实","Jae Lake,Gloria Hsieh,Emily Gjertsson,Rachel Ye,Morgan Graham",Expedia,免费,PC,单人,否,10
123 Slaughter Me Street 2,"动作,冒险,血腥,恐怖,策略,生存恐怖","Nate Sanders,John Kolbek","Impulse Game Studios, LLC.",28,PC,单人,否,10
刀剑天下,"免费,大型多人在线,角色扮演",ZLXGAME,ZLXGAME,免费,PC,大型多人在线,是,10
Icycle: On Thin Ice,"独立,动作,冒险,欢乐",Damp Gnat,Damp Gnat,28,PC,单人,是,10
Metro Warp,"独立,休闲,策略,解谜",Another Yeti,Another Yeti,22,PC,单人,否,10
Last Hope Z - VR,"动作,独立,血腥,暴力,虚拟现实,僵尸",Donteco,Donteco,22,PC,单人,是,10
Bedfellows FRENZY,"动作,色情内容,独立,休闲,暴力,网红",Krispy Animation,Krispy Animation,32,PC,单人,否,10
Flappy Arms,"模拟,休闲,虚拟现实,欢乐,阖家,彩色,困难,喜剧",Improbable Industries,Virtual World Arcade,11,PC,单人,否,10
Super Puzzle Galaxy,"休闲,模拟,策略,虚拟现实",2 Bears Studio,Vive Studios,22,PC,单人,是,10
Willowbrooke Post,"模拟,抢先体验,独立,管理,氛围,剧情丰富,经济,资源管理",Crunchy Sushi,Crunchy Sushi,,PC,单人,否,10
Red Johnson's Chronicles - 1+2 - Steam Special Edition,"冒险,动作,推理,指向 &amp; 点击",Lexis Numérique,Microids,36,PC,单人,否,10
Expedia Cenote Experience,"冒险,免费,休闲,虚拟现实","Jae Lake,Gloria Hsieh,Emily Gjertsson,Rachel Ye,Morgan Graham",Expedia,免费,PC,单人,否,10
Lil Big Invasion,"动作,独立,冒险,解谜,氛围,可爱,仅鼠标,触控,二维",Andreas Britten,Andreas Britten,11,PC,单人,否,10
Axan Ships - Low Poly,免费,Adam Stępiński,Adam Stępiński,免费,PC,单人,否,10
ModLab,实用工具,Reason Generator Inc.,Reason Generator Inc. ,免费,PC,其他,否,10
uFactory,"模拟,策略,独立,抢先体验,自动化,逻辑,建造,解谜,单人,即时含暂停,管理,等角,资源管理,好评原声音轨,即时",Lucid Silence Games,Lucid Silence Games,37,PC,单人,否,10
Flappy Arms,"模拟,休闲,虚拟现实,欢乐,阖家,彩色,困难,喜剧",Improbable Industries,Virtual World Arcade,11,PC,单人,否,10
Funfair,"抢先体验,休闲,虚拟现实",TheStonefox,Sysdia Games,免费,PC,单人,否,10
Aim Master,"动作,射击,第一人称射击,第一人称视角,体育",Sensitivity Elf,HITCLE.COM,15,PC,单人,否,10
Bedfellows FRENZY,"动作,色情内容,独立,休闲,暴力,网红",Krispy Animation,Krispy Animation,32,PC,单人,否,10
A Front Too Far: Normandy,"动作,冒险,独立,策略,角色扮演,暴力,二战,第一人称射击",Marco Amadei,Corvostudio di Amadei Marco,22,PC,单人,是,10
Mahjong Pretty Manga Girls,"独立,色情内容,休闲,裸露,动漫,卡通化",Playtouch,Playtouch,6,PC,单人,是,10
ΔV: Rings of Saturn,"抢先体验,模拟,动作,独立,太空,物理,科幻,探索,单人,二维,生存,氛围,程序生成,拟真,好评原声音轨,管理,开放世界,欲罢不能,类Rogue,困难",Kodera Software,Kodera Software,22,PC,单人,是,10
Rogue Continuum ,"动作,独立,策略,轻度 Rogue",Rocktastic Games,Rocktastic Games,,PC,单人,否,10
PolyRace,"竞速,独立,程序生成",BinaryDream,Plug In Digital,,PC,单人,否,10
mdiapp+ SE,设计与插画,nattou.org,PGN Inc,390,PC,其他,否,10
Dolphin Up,"动作,独立,休闲,体育",Rawkins Games,Rawkins Games,15,PC,单人,否,10
The Deal,"冒险,独立,休闲,策略,角色扮演,RPG制作大师",Orfeas Game Studio,Aldorlea Games,28,PC,单人,否,10
Icycle: On Thin Ice,"独立,动作,冒险,欢乐",Damp Gnat,Damp Gnat,28,PC,单人,是,10
MineRalph,"独立,动作,冒险,平台游戏,二维,快节奏,像素图形,困难,单人,低容错,限时,控制器,怀旧,平台解谜,横向滚屏",Chop Chop Games,Chop Chop Games,50,PC,单人,是,10
Starlight,"休闲,独立,Hentai,色情内容,动漫,裸露",Bambuseae Games,Bambuseae Games,6,PC,单人,是,10
Shoot Mania VR: Fun Zombies,"动作,独立,休闲,虚拟现实,阖家,射击,僵尸",Funny Twins,Funny Twins,15,PC,单人,否,10
123 Slaughter Me Street 2,"动作,冒险,血腥,恐怖,策略,生存恐怖","Nate Sanders,John Kolbek","Impulse Game Studios, LLC.",28,PC,单人,否,10
绽于枝垂樱下~Flowering Across the Hakugyokurou,"角色扮演,独立,RPG制作大师,女性主角,视觉小说,信仰,LGBTQ+,动漫",凝冰剑斩,凝冰剑斩,6,PC,单人,是,10
刀剑天下,"免费,大型多人在线,角色扮演",ZLXGAME,ZLXGAME,免费,PC,大型多人在线,是,10
Cards of Cthulhu,"卡牌战斗,独立,动作,策略,角色扮演,卡牌游戏,洛夫克拉夫特式,交易卡牌,牌组构建,短片,单人,即时,轻度 Rogue,末日,赛博朋克,动作类 Rogue,80 年代,单线剧情,触控,灵异",Awoker Games,Awoker Games,6,PC,单人,否,10
Digital Diamond Baseball V8,"体育,独立,策略",Curiosity Computing,Cass Consulting Inc,57,PC,单人,否,10
B.C.E.,"动作,独立,多人,本地多人",Blue Drop Games,Blue Drop Games,48,PC,多人,否,10
Gear City Against Chaos,"动作,策略,抢先体验,模拟","ZKW,ZKW",ZKW,6,PC,单人,是,10
Dracula 2: The Last Sanctuary,"冒险,休闲,指向 &amp; 点击,恐怖,吸血鬼",Microids,Microids,21,PC,单人,否,10
RC Cars,"竞速,休闲,多人,单人,动作",Creat Studio,1C Entertainment,15,PC,多人,否,10
Princess Isabella - Return of the Curse,"冒险,隐藏物体,指向 &amp; 点击,休闲,解谜,女性主角",Gogii Games,Strategy First,21,PC,单人,否,10
Scoregasm,"动作,独立,双摇杆射击,弹幕射击,竞分,清版射击",RC Knight,Charlie's Games,21,PC,单人,否,10
Child of the Wind,"休闲,独立,策略,动作,虚拟现实",Freetale,Freetale,32,PC,单人,否,10
Welcome To... Chichester 0 - Preview,"免费,独立,休闲,冒险,视觉小说",Triority,Triority,,PC,单人,否,10
Mapas do Horizonte - Um jogo para conhecer BH,"免费,独立,休闲",LED - UFMG,LED,免费开玩,PC,单人,否,10
One Synth,"冒险,休闲,独立,模拟",Kawaiisun Games,Kawaiisun Games,免费,PC,单人,否,10
Ke-Tsu-No-Ana,"动作,独立,清版射击,弹幕射击,等角",Yusuke Uemura,Yusuke Uemura ,25,PC,单人,否,10
Icycle: On Thin Ice,"独立,动作,冒险,欢乐",Damp Gnat,Damp Gnat,28,PC,单人,是,10
Ke-Tsu-No-Ana,"动作,独立,清版射击,弹幕射击,等角",Yusuke Uemura,Yusuke Uemura ,25,PC,单人,否,10
Rogue Continuum ,"动作,独立,策略,轻度 Rogue",Rocktastic Games,Rocktastic Games,,PC,单人,否,10
Drawkanoid,"街机,独立,动作,休闲,子弹时间,唯美,时空操控,风格化,程序生成,二维,快节奏,经典,欲罢不能,复古,竞分",QCF Design,QCF Design,32,PC,单人,否,10
Mahjong Pretty Manga Girls,"独立,色情内容,休闲,裸露,动漫,卡通化",Playtouch,Playtouch,6,PC,单人,是,10
Sketchbox,"设计与插画,抢先体验,虚拟现实",Sketchbox,Sketchbox,免费游玩,PC,其他,否,10
MineRalph,"独立,动作,冒险,平台游戏,二维,快节奏,像素图形,困难,单人,低容错,限时,控制器,怀旧,平台解谜,横向滚屏",Chop Chop Games,Chop Chop Games,50,PC,单人,是,10
123 Slaughter Me Street 2,"动作,冒险,血腥,恐怖,策略,生存恐怖","Nate Sanders,John Kolbek","Impulse Game Studios, LLC.",28,PC,单人,否,10
Dead Hungry,"动作,休闲,独立,虚拟现实",Q-Games Ltd.,Q-Games Ltd.,32,PC,单人,是,10
Tetraminos,休闲,Sanuk Games,Bigben Interactive,60,PC,单人,否,10
Starlight,"休闲,独立,Hentai,色情内容,动漫,裸露",Bambuseae Games,Bambuseae Games,6,PC,单人,是,10
Last Half of Darkness - Society of the Serpent Moon,"冒险,独立,休闲,指向 &amp; 点击,解谜,恐怖",WRF Studios,WRF Studios,21,PC,单人,否,10
Scoregasm,"动作,独立,双摇杆射击,弹幕射击,竞分,清版射击",RC Knight,Charlie's Games,21,PC,单人,否,10
刀剑天下,"免费,大型多人在线,角色扮演",ZLXGAME,ZLXGAME,免费,PC,大型多人在线,是,10
XIII Century,"策略,中世纪,即时战略",Unicorn Games Studio,1C Entertainment,21,PC,单人,否,10
Halloween Forever,"动作,独立,平台游戏,怀旧,像素图形,二维,单人,控制器,游戏制作,恐怖",Imaginary Monsters,Poppy Works,22,PC,单人,是,10
Mapas do Horizonte - Um jogo para conhecer BH,"免费,独立,休闲",LED - UFMG,LED,免费开玩,PC,单人,否,10
One Synth,"冒险,休闲,独立,模拟",Kawaiisun Games,Kawaiisun Games,免费,PC,单人,否,10
Virtual Army: Revolution,"抢先体验,独立,动作,暴力,血腥,休闲,虚拟现实,第一人称射击,竞技,多人,拟真,射击,街机,模拟,战争,团队导向,可模组化,玩家对战,第一人称视角,电竞",Haptic Pulse,Haptic Pulse,54,PC,多人,否,10
Escape Artist: The Trial,"冒险,独立,虚拟现实,解谜,单人",Morrow Games,Morrow Games,6,PC,单人,否,10
Drift King: Survival,"竞速,汽车模拟,大型多人在线,模拟,体育,独立,生存,第三人称视角,多人,驾驶,第一人称视角,物理,动作,拟真,单人,玩家对战,快节奏,彩色,困难",Destiny.Games,Destiny.Games,21,PC,大型多人在线,否,10
Rising Angels: Hope,"冒险,独立,休闲,视觉小说,动漫,女性主角",IDHAS Studios,Sekai Project,48,PC,单人,否,10
Child of the Wind,"休闲,独立,策略,动作,虚拟现实",Freetale,Freetale,32,PC,单人,否,10
Revolution 60,"网红,步行模拟,冒险,恶人主角,打字,休闲,快速反应事件,喜剧,反乌托邦,女性主角,动漫,生存恐怖,阴谋,短片,独立,色情内容,血腥,犯罪,末日,科幻",Giant Spacekat,Giant Spacekat,36,PC,单人,否,10
Welcome To... Chichester 0 - Preview,"免费,独立,休闲,冒险,视觉小说",Triority,Triority,,PC,单人,否,10
PocketCars,"独立,竞速,动作,抢先体验,街机",Gen90Software,Gen90Software,47,PC,单人,否,10
VideoPad,"视频制作,实用工具,软件",NCH Software,NCH Software,256,PC,其他,是,10
Lance A Lot: Classic Edition,"独立,动作,休闲,4人本地,本地多人",Brimstone,Brimstone,22,PC,本地多人,是,10
The Morrigan,"冒险,角色扮演,独立,动作,虚拟现实,奇幻,迷宫探索,单人",The Pixel Mine Ltd,The Pixel Mine Ltd,70,PC,单人,否,10
Werther Quest,"动作,独立,冒险,休闲,策略,角色扮演",Blueberry Studio,HCP Entertainment,18,PC,单人,是,10
Flandre's dream.  - 36000 ft deep -,"独立,信仰,动漫",KAWASAKI-BU,"DWANGO Co., Ltd.",37,PC,单人,是,10
Fragments of Him,"独立,休闲,LGBTQ+,视觉小说,步行模拟,氛围",Sassybot,Sassybot,36,PC,单人,否,10
Dissonance: An Interactive Novelette,"独立,剧情丰富,短片",Philip Royer,Philip Royer,6,PC,单人,否,10
Princess Isabella,"冒险,隐藏物体,解谜,休闲,指向 &amp; 点击,女性主角",Gogii Games,Strategy First,21,PC,单人,否,10
Robin's Quest,"冒险,隐藏物体,指向 &amp; 点击",Gogii Games,Strategy First,21,PC,单人,否,10
WATCH,"休闲,独立,冒险,策略,动作,抢先体验,单线剧情",7OfUs,电钮组,11,PC,单人,是,10
CyberRunner,"体育,动作,虚拟现实",Cybershoes GmbH,Cybershoes GmbH,免费,PC,单人,否,10
Koral,"水底,休闲,唯美,放松,氛围,彩色,独立,解谜,模拟,探索,冒险,好评原声音轨,心理,控制器,阖家,步行模拟,剧情丰富,奇幻",Carlos Coronado,Carlos Coronado,41,PC,单人,是,10
SteamHammerVR,"独立,策略,动作,冒险,虚拟现实,蒸汽朋克,射击,动作冒险",GamestormVR,Showstorm Ltd,50,PC,单人,是,10
Princess Isabella,"冒险,隐藏物体,解谜,休闲,指向 &amp; 点击,女性主角",Gogii Games,Strategy First,21,PC,单人,否,10
Robin's Quest,"冒险,隐藏物体,指向 &amp; 点击",Gogii Games,Strategy First,21,PC,单人,否,10
WATCH,"休闲,独立,冒险,策略,动作,抢先体验,单线剧情",7OfUs,电钮组,11,PC,单人,是,10
Child of the Wind,"休闲,独立,策略,动作,虚拟现实",Freetale,Freetale,32,PC,单人,否,10
The Morrigan,"冒险,角色扮演,独立,动作,虚拟现实,奇幻,迷宫探索,单人",The Pixel Mine Ltd,The Pixel Mine Ltd,70,PC,单人,否,10
SteamHammerVR,"独立,策略,动作,冒险,虚拟现实,蒸汽朋克,射击,动作冒险",GamestormVR,Showstorm Ltd,50,PC,单人,是,10
Dissonance: An Interactive Novelette,"独立,剧情丰富,短片",Philip Royer,Philip Royer,6,PC,单人,否,10
Disney's The Lion King,"动作,冒险,经典,怀旧,平台游戏",Westwood Studios,Disney,,PC,单人,否,10
King and Assassins,"策略,桌游",Playsoft,Asmodee Digital,28,PC,单人,否,10
Flandre's dream.  - 36000 ft deep -,"独立,信仰,动漫",KAWASAKI-BU,"DWANGO Co., Ltd.",37,PC,单人,是,10
Cluckles' Adventure,"休闲,动作,冒险,独立,平台游戏",@lukasinspace,Funbit Pty Ltd,15,PC,单人,否,10
Starlight,"休闲,独立,Hentai,色情内容,动漫,裸露",Bambuseae Games,Bambuseae Games,6,PC,单人,是,10
8-in-1 IQ Scale Bundle,独立,ALEKSANDER CHEPAIKIN,ALEKSANDER CHEPAIKIN,60,PC,单人,是,10
The Escape,"策略,独立,抢先体验",The Escape Team,The Escape Team,28,PC,在线合作,否,10
Koral,"水底,休闲,唯美,放松,氛围,彩色,独立,解谜,模拟,探索,冒险,好评原声音轨,心理,控制器,阖家,步行模拟,剧情丰富,奇幻",Carlos Coronado,Carlos Coronado,41,PC,单人,是,10
Apothecarium: The Renaissance of Evil - Premium Edition,"休闲,冒险,隐藏物体",Space Monkey International,1C Online Games,28,PC,单人,否,10
puzzlement,"独立,休闲,模拟,解谜,极简主义,平台游戏,平台解谜,放松,二维,单人,逻辑,短片,困难,物理","Yunus Ayyildiz,Ozan Çelik",Yunus Ayyildiz,11,PC,单人,是,10
Shrinking Pains,"免费,独立,色情内容,视觉小说,记叙,单人,试验性,体验,剧情丰富,指向 &amp; 点击",Bedtime Phobias,Bedtime Phobias,免费,PC,单人,否,10
Grave Keeper,"休闲,冒险,独立,单人,街机,僵尸,迷宫探索,氛围,奇幻,彩色,等角,砍杀,放松,寻宝,控制器,黑暗奇幻,恶魔,阖家,类Rogue,指向 &amp; 点击",Baldur Games,"Ultimate Games S.A.,Gaming Factory S.A.",37,PC,单人,是,10
Mr Rabbit's Alphabet Forest Adventure,"休闲,独立,教育",Alakhaine Specialist Consulting Limited,Alakhaine Specialist Consulting Limited,22,PC,单人,是,10
Arboreal,"冒险,独立,休闲,抢先体验",Team Nomad,Nomad Studios,免费,PC,单人,否,10
Cubesis,"策略,独立,休闲",Wonderful Tree Studio,Wastelands Interactive,21,PC,单人,否,10
Backyard Brawl,"免费,独立,抢先体验,多人,第三人称射击,射击",Fullbrik Games,Fullbrik Games,免费开玩,PC,多人,否,10
Incredible Dracula: Witches' Curse,"休闲,独立,冒险,时间管理,单人,欲罢不能,策略",Platinum Games,Alawar Entertainment,28,PC,单人,否,10
